municipio_cod;municipio_fato;data_fato;mes;ano;risp;rmbh;tentado_consumado;qtde_vitimas
315140;PITANGUI;2024-02-12;2;2024;7;Interior de MG;CONSUMADO;1
315180;POCOS DE CALDAS;2024-01-19;1;2024;18;Interior de MG;CONSUMADO;1
315180;POCOS DE CALDAS;2024-11-23;11;2024;18;Interior de MG;CONSUMADO;1
315180;POCOS DE CALDAS;2024-12-09;12;2024;18;Interior de MG;CONSUMADO;1
315180;POCOS DE CALDAS;2024-12-26;12;2024;18;Interior de MG;CONSUMADO;1
315210;PONTE NOVA;2024-04-17;4;2024;12;Interior de MG;CONSUMADO;1
315210;PONTE NOVA;2024-08-08;8;2024;12;Interior de MG;CONSUMADO;1
315220;PORTEIRINHA;2024-01-28;1;2024;11;Interior de MG;CONSUMADO;1
315460;RIBEIRAO DAS NEVES;2024-04-13;4;2024;2;RMBH (Sem BH);CONSUMADO;1
315460;RIBEIRAO DAS NEVES;2024-08-20;8;2024;2;RMBH (Sem BH);CONSUMADO;1
315460;RIBEIRAO DAS NEVES;2024-04-02;4;2024;2;RMBH (Sem BH);CONSUMADO;1
315670;SABARA;2024-12-06;12;2024;3;RMBH (Sem BH);CONSUMADO;1
315780;SANTA LUZIA;2024-03-22;3;2024;3;RMBH (Sem BH);CONSUMADO;1
316250;SAO JOAO DEL REI;2024-01-13;1;2024;13;Interior de MG;CONSUMADO;1
316250;SAO JOAO DEL REI;2024-05-10;5;2024;13;Interior de MG;CONSUMADO;1
316292;SAO JOAQUIM DE BICAS;2024-04-01;4;2024;2;RMBH (Sem BH);CONSUMADO;1
316695;SERRANOPOLIS DE MINAS;2024-12-27;12;2024;11;Interior de MG;CONSUMADO;1
316720;SETE LAGOAS;2024-07-01;7;2024;19;Interior de MG;CONSUMADO;1
316720;SETE LAGOAS;2024-11-24;11;2024;19;Interior de MG;CONSUMADO;1
316800;TAIOBEIRAS;2024-12-27;12;2024;11;Interior de MG;CONSUMADO;1
316860;TEOFILO OTONI;2024-06-05;6;2024;15;Interior de MG;CONSUMADO;1
316870;TIMOTEO;2024-11-21;11;2024;12;Interior de MG;CONSUMADO;1
316930;TRES CORACOES;2024-08-09;8;2024;6;Interior de MG;CONSUMADO;1
316930;TRES CORACOES;2024-09-14;9;2024;6;Interior de MG;CONSUMADO;1
316940;TRES PONTAS;2024-10-12;10;2024;6;Interior de MG;CONSUMADO;1
316990;UBA;2024-05-13;5;2024;4;Interior de MG;CONSUMADO;1
316990;UBA;2024-08-09;8;2024;4;Interior de MG;CONSUMADO;1
316990;UBA;2024-11-21;11;2024;4;Interior de MG;CONSUMADO;1
317010;UBERABA;2024-07-04;7;2024;5;Interior de MG;CONSUMADO;1
317020;UBERLANDIA;2024-03-02;3;2024;9;Interior de MG;CONSUMADO;1
317020;UBERLANDIA;2024-03-13;3;2024;9;Interior de MG;CONSUMADO;1
317020;UBERLANDIA;2024-03-17;3;2024;9;Interior de MG;CONSUMADO;1
317020;UBERLANDIA;2024-03-25;3;2024;9;Interior de MG;CONSUMADO;1
317020;UBERLANDIA;2024-03-26;3;2024;9;Interior de MG;CONSUMADO;1
317020;UBERLANDIA;2024-04-21;4;2024;9;Interior de MG;CONSUMADO;1
317020;UBERLANDIA;2024-05-05;5;2024;9;Interior de MG;CONSUMADO;1
317020;UBERLANDIA;2024-08-17;8;2024;9;Interior de MG;CONSUMADO;1
317020;UBERLANDIA;2024-11-17;11;2024;9;Interior de MG;CONSUMADO;1
317020;UBERLANDIA;2024-08-30;8;2024;9;Interior de MG;CONSUMADO;1
317070;VARGINHA;2024-02-25;2;2024;6;Interior de MG;CONSUMADO;1
317090;VARZELANDIA;2024-09-14;9;2024;11;Interior de MG;CONSUMADO;1
317120;VESPASIANO;2024-08-23;8;2024;3;RMBH (Sem BH);CONSUMADO;1
317120;VESPASIANO;2024-09-25;9;2024;3;RMBH (Sem BH);CONSUMADO;1
314930;PEDRO LEOPOLDO;2024-11-21;11;2024;19;RMBH (Sem BH);CONSUMADO;1
316710;SERRO;2024-06-11;6;2024;14;Interior de MG;CONSUMADO;1
310930;BURITIS;2024-08-03;8;2024;16;Interior de MG;CONSUMADO;1
315150;PIUMHI;2024-05-05;5;2024;18;Interior de MG;CONSUMADO;1
311000;CAETE;2024-02-10;2;2024;3;RMBH (Sem BH);CONSUMADO;1
315680;SABINOPOLIS;2024-04-14;4;2024;8;Interior de MG;CONSUMADO;1
314505;NOVA PORTEIRINHA;2024-10-27;10;2024;11;Interior de MG;CONSUMADO;1
314910;PEDRALVA;2024-01-05;1;2024;17;Interior de MG;CONSUMADO;1
312950;IBIA;2024-01-20;1;2024;5;Interior de MG;CONSUMADO;1
313920;MALACACHETA;2024-01-21;1;2024;15;Interior de MG;CONSUMADO;1
316935;TRES MARIAS;2024-02-29;2;2024;14;Interior de MG;CONSUMADO;1
313770;LAJINHA;2024-01-07;1;2024;12;Interior de MG;CONSUMADO;1
312570;FELIXLANDIA;2024-02-11;2;2024;14;Interior de MG;CONSUMADO;1
310285;ANGELANDIA;2024-03-21;3;2024;14;Interior de MG;CONSUMADO;1
311545;CATUJI;2024-03-31;3;2024;15;Interior de MG;CONSUMADO;1
313695;JUVENILIA;2024-03-09;3;2024;11;Interior de MG;CONSUMADO;1
314550;OLIMPIO NORONHA;2024-04-14;4;2024;6;Interior de MG;CONSUMADO;1
312420;ESPERA FELIZ;2024-04-22;4;2024;12;Interior de MG;CONSUMADO;1
312420;ESPERA FELIZ;2024-06-10;6;2024;12;Interior de MG;CONSUMADO;1
315230;PORTO FIRME;2024-04-22;4;2024;13;Interior de MG;CONSUMADO;1
315230;PORTO FIRME;2024-09-12;9;2024;13;Interior de MG;CONSUMADO;1
313540;JECEABA;2024-01-01;1;2024;13;Interior de MG;CONSUMADO;1
312700;FRONTEIRA;2024-05-16;5;2024;5;Interior de MG;CONSUMADO;1
310460;ASTOLFO DUTRA;2024-05-10;5;2024;4;Interior de MG;CONSUMADO;1
310460;ASTOLFO DUTRA;2024-10-01;10;2024;4;Interior de MG;CONSUMADO;1
315360;PRUDENTE DE MORAIS;2024-06-12;6;2024;19;Interior de MG;CONSUMADO;1
315160;PLANURA;2024-06-15;6;2024;5;Interior de MG;CONSUMADO;1
316810;TAPIRA;2024-06-16;6;2024;5;Interior de MG;CONSUMADO;1
313490;JACUTINGA;2024-06-28;6;2024;17;Interior de MG;CONSUMADO;1
315240;POTE;2024-06-28;6;2024;15;Interior de MG;CONSUMADO;1
313990;MARIA DA FE;2024-08-11;8;2024;17;Interior de MG;CONSUMADO;1
312960;IBIAI;2024-09-11;9;2024;11;Interior de MG;CONSUMADO;1
311060;CAMBUI;2024-07-22;7;2024;17;Interior de MG;CONSUMADO;1
311060;CAMBUI;2024-05-11;5;2024;17;Interior de MG;CONSUMADO;1
312620;FORMOSO;2024-05-20;5;2024;16;Interior de MG;CONSUMADO;1
310540;BARAO DE COCAIS;2024-10-28;10;2024;12;Interior de MG;CONSUMADO;1
316650;SERRA AZUL DE MINAS;2024-10-29;10;2024;14;Interior de MG;CONSUMADO;1
314010;MARILAC;2024-11-08;11;2024;8;Interior de MG;CONSUMADO;1
316440;SAO SEBASTIAO DA BELA VISTA;2024-11-16;11;2024;17;Interior de MG;CONSUMADO;1
316500;SAO TIAGO;2024-11-30;11;2024;13;Interior de MG;CONSUMADO;1
314970;PERDIGAO;2024-11-27;11;2024;7;Interior de MG;CONSUMADO;1
312140;DESTERRO DE ENTRE-RIOS;2024-04-20;4;2024;13;Interior de MG;CONSUMADO;1
313100;INHAUMA;2024-12-16;12;2024;19;Interior de MG;CONSUMADO;1
314560;OLIVEIRA;2024-12-21;12;2024;6;Interior de MG;CONSUMADO;1
310020;ABAETE;2024-10-27;10;2024;7;Interior de MG;CONSUMADO;1
312290;DONA EUSEBIA;2024-07-15;7;2024;4;Interior de MG;CONSUMADO;1
