municipio_cod;municipio_fato;data_fato;mes;ano;risp;rmbh;tentado_consumado;qtde_vitimas
316800;TAIOBEIRAS;2025-05-28;5;2025;11;Interior de MG;CONSUMADO;1
316800;TAIOBEIRAS;2025-09-12;9;2025;11;Interior de MG;CONSUMADO;1
316860;TEOFILO OTONI;2025-08-12;8;2025;15;Interior de MG;CONSUMADO;1
316860;TEOFILO OTONI;2025-09-11;9;2025;15;Interior de MG;CONSUMADO;1
316860;TEOFILO OTONI;2025-09-27;9;2025;15;Interior de MG;CONSUMADO;1
316870;TIMOTEO;2025-10-10;10;2025;12;Interior de MG;CONSUMADO;1
316890;TIROS;2025-07-12;7;2025;10;Interior de MG;CONSUMADO;1
316930;TRES CORACOES;2025-03-06;3;2025;6;Interior de MG;CONSUMADO;1
316990;UBA;2025-02-22;2;2025;4;Interior de MG;CONSUMADO;1
316990;UBA;2025-09-08;9;2025;4;Interior de MG;CONSUMADO;1
317010;UBERABA;2025-02-16;2;2025;5;Interior de MG;CONSUMADO;1
317010;UBERABA;2025-02-17;2;2025;5;Interior de MG;CONSUMADO;1
317010;UBERABA;2025-06-16;6;2025;5;Interior de MG;CONSUMADO;1
317010;UBERABA;2025-10-05;10;2025;5;Interior de MG;CONSUMADO;1
317010;UBERABA;2025-11-25;11;2025;5;Interior de MG;CONSUMADO;1
317010;UBERABA;2025-11-10;11;2025;5;Interior de MG;CONSUMADO;1
317020;UBERLANDIA;2025-08-16;8;2025;9;Interior de MG;CONSUMADO;1
317020;UBERLANDIA;2025-10-09;10;2025;9;Interior de MG;CONSUMADO;1
317070;VARGINHA;2025-12-14;12;2025;6;Interior de MG;CONSUMADO;1
317075;VARJAO DE MINAS;2025-03-30;3;2025;10;Interior de MG;CONSUMADO;1
317080;VARZEA DA PALMA;2025-01-13;1;2025;14;Interior de MG;CONSUMADO;1
317120;VESPASIANO;2025-07-30;7;2025;3;RMBH (Sem BH);CONSUMADO;1
317120;VESPASIANO;2025-07-20;7;2025;3;RMBH (Sem BH);CONSUMADO;1
317120;VESPASIANO;2025-11-11;11;2025;3;RMBH (Sem BH);CONSUMADO;1
317120;VESPASIANO;2025-12-05;12;2025;3;RMBH (Sem BH);CONSUMADO;1
314930;PEDRO LEOPOLDO;2025-04-05;4;2025;19;RMBH (Sem BH);CONSUMADO;1
314930;PEDRO LEOPOLDO;2025-03-05;3;2025;19;RMBH (Sem BH);CONSUMADO;1
311940;CORONEL FABRICIANO;2025-08-25;8;2025;12;Interior de MG;CONSUMADO;1
315725;SANTA BARBARA DO LESTE;2025-07-05;7;2025;12;Interior de MG;CONSUMADO;1
311260;CAPINOPOLIS;2025-12-21;12;2025;9;Interior de MG;CONSUMADO;1
311550;CAXAMBU;2025-06-02;6;2025;17;Interior de MG;CONSUMADO;1
315790;SANTA MARGARIDA;2025-08-06;8;2025;12;Interior de MG;CONSUMADO;1
312870;GUAXUPE;2025-06-28;6;2025;18;Interior de MG;CONSUMADO;1
312860;GUARDA-MOR;2025-05-12;5;2025;16;Interior de MG;CONSUMADO;1
316110;SAO FRANCISCO;2025-02-12;2;2025;11;Interior de MG;CONSUMADO;1
316110;SAO FRANCISCO;2025-11-02;11;2025;11;Interior de MG;CONSUMADO;1
312950;IBIA;2025-09-30;9;2025;5;Interior de MG;CONSUMADO;1
316935;TRES MARIAS;2025-01-01;1;2025;14;Interior de MG;CONSUMADO;2
313770;LAJINHA;2025-07-28;7;2025;12;Interior de MG;CONSUMADO;1
312570;FELIXLANDIA;2025-08-09;8;2025;14;Interior de MG;CONSUMADO;1
312420;ESPERA FELIZ;2025-01-05;1;2025;12;Interior de MG;CONSUMADO;1
315240;POTE;2025-12-25;12;2025;15;Interior de MG;CONSUMADO;1
314010;MARILAC;2025-01-31;1;2025;8;Interior de MG;CONSUMADO;1
310020;ABAETE;2025-08-03;8;2025;7;Interior de MG;CONSUMADO;1
312737;GOIABEIRA;2025-02-15;2;2025;8;Interior de MG;CONSUMADO;1
314260;MONSENHOR PAULO;2025-03-03;3;2025;6;Interior de MG;CONSUMADO;1
316040;SANTO ANTONIO DO MONTE;2025-04-19;4;2025;7;Interior de MG;CONSUMADO;1
315170;POCO FUNDO;2025-04-26;4;2025;18;Interior de MG;CONSUMADO;1
316010;SANTO ANTONIO DO GRAMA;2025-04-07;4;2025;12;Interior de MG;CONSUMADO;1
311250;CAPIM BRANCO;2025-05-08;5;2025;19;RMBH (Sem BH);CONSUMADO;1
311010;CAIANA;2025-05-20;5;2025;12;Interior de MG;CONSUMADO;1
310200;ALTEROSA;2025-05-20;5;2025;18;Interior de MG;CONSUMADO;1
311180;CANAPOLIS;2025-06-11;6;2025;9;Interior de MG;CONSUMADO;1
316200;SAO GONCALO DO SAPUCAI;2025-07-29;7;2025;17;Interior de MG;CONSUMADO;1
313480;JACUI;2025-08-02;8;2025;18;Interior de MG;CONSUMADO;1
310990;CAETANOPOLIS;2025-09-14;9;2025;19;Interior de MG;CONSUMADO;1
315217;PONTO DOS VOLANTES;2025-10-11;10;2025;15;Interior de MG;CONSUMADO;1
313660;NOVA UNIAO;2025-10-18;10;2025;3;RMBH (Sem BH);CONSUMADO;1
316100;SAO DOMINGOS DO PRATA;2025-11-29;11;2025;12;Interior de MG;CONSUMADO;1
311580;CENTRALINA;2025-12-17;12;2025;9;Interior de MG;CONSUMADO;1
316520;SAO TOME DAS LETRAS;2025-12-05;12;2025;6;Interior de MG;CONSUMADO;1
